condition,comment_slot,post_id,comment,category,confidence,reasoning
AI,DR2Y8p9giTt,7,🙌🔥🙌,emoji_only,high,no letters or digits
AI,DMV_EO1N3qS,7,😮,emoji_only,high,no letters or digits
AI,DQGSvs-DDyl,7,Beklerken kök saldım demek eylemini anlatan bi görsel gibi... Oldukça köklü ve sabırlı 🪾,non_english,high,contains Turkish language
AI,DSad9F2jfva,7,❤️,emoji_only,high,no letters or digits
AI,DSlL18bDEhJ,7,🔥🔥🔥,emoji_only,high,no letters or digits
AI,C-44eycs1H5,8,Happy Thursday!😍,praise_admiration,high,expresses genuine admiration
AI,DVMb9kqElDz,8,👍👍👍👍,emoji_only,high,no letters or digits
AI,DNSWhv1uGjZ,8,"So well said mandee for real🫂🙌❤️...you talented you creative & you friendly , I'm glad I'm not the only one that noticed this toxic narcissist ego trip some of them...and you not alone we support you and see you 🔥🙌❤️",praise_admiration,high,admires and praises the work
AI,DMyBan2tx-f,8,❤️❤️,emoji_only,high,no letters or digits
AI,DHOa6Ajt1dq,8,Very beautiful ❤️❤️❤️,praise_admiration,high,admires work with emojis
AI,C0sQkLEPkyC,8,Damnnnn these are so cool haha will love to ride on those badass sleigh 😂😍🙌,praise_admiration,high,admires work with exclamations
AI,DQcyILfj1Nx,8,😍😍😍😍,emoji_only,high,no letters or digits
AI,DQhcx5VDMHT,8,❤️,emoji_only,high,no letters or digits
AI,DT5TuKfjWvD,8,😢😢😢esob valo lage na,non_english,low,language not English
AI,DPZX0snCLqL,8,Perfect!! ❤️,praise_admiration,high,admires work with emoji
AI,DVD1_XvCDTi,8,😍😍😍😍,emoji_only,high,no letters or digits
AI,DLGLX5bIe9Q,8,Nice! 🔥❤️❤️❤️,praise_admiration,high,admires work with emojis
AI,DU2oB0uCOGt,8,❤️❤️❤️❤️,emoji_only,high,no letters or digits
AI,DKYASe8Ivyo,8,So beautiful and magical ❤️❤️❤️😍😍😍,praise_admiration,high,admires work with exclamations
AI,DRPrkoRDOoZ,8,Stunning my friend 🖤🥰🖤💯♥️,praise_admiration,high,admires work with emojis
AI,DQjRfrPkmrF,8,Do you like the feeling of the sun on your skin after a good swim?,praise_admiration,high,evocative language
AI,DScKTvjDD6e,8,Waaaw fantastic 😍😍😍😍😍,praise_admiration,high,excited language and multiple 😍 emojis
AI,DSlL18bDEhJ,8,😍❤️❤️❤️,emoji_only,high,no letters or digits
AI,DRhZaJnASMQ,8,Wow I love how beautiful this sky is,praise_admiration,high,expresses genuine admiration
AI,DLSxcoJNlxg,8,حُلمي الدائم نومًا ويقظةً 🤎,non_english,high,clearly written in another language
AI,DEglt6Xy4zZ,8,Incredible 🔥,praise_admiration,high,admires the work
AI,CikP68Ej7du,8,❤️,emoji_only,high,no letters or digits
AI,C3oeAHmu5gB,8,Anya,non_english,low,unknown name
AI,DOtnkYcCt1X,8,Perhaps freedom can only be taken away...❤️❤️❤️dearest Farsan the sun shines for all... the moon shines for all let the wind lift us... I love your work always refreshing and uplifting ❤️❤️❤️❤️,praise_admiration,high,expresses admiration and positivity
AI,DRSGIcZEQRC,8,😍🔥😍🔥😍🔥🙌,emoji_only,high,no letters or digits
AI,CqW9uyIsXFJ,8,1000.. ❤️❤️❤️❤️❤️🔥🔥🔥👏🙌😍 🇮🇩🌹🇲🇨,praise_admiration,high,admires work with emojis
AI,DT2lgb4k5Qe,8,👏😍,emoji_only,high,no letters or digits
AI,DUlMAD2lRix,8,❤️❤️❤️🔥,emoji_only,high,no letters or digits
AI,DTv9sJGjD7-,8,♥️🤍Beautiful 🤍♥️🔥❤️🔥❤️🔥❤️🔥❤️🔥🔥🔥🔥,praise_admiration,high,Emotional language and heart symbols
AI,DR2OG7qEjMb,8,🔥🔥🔥,emoji_only,high,no letters or digits
AI,DSLEWPjkgrL,8,Hogwarts Legacy is free ok Epic Games now btw🙌,humor_meme,high,"clear joke, pun, or meme reference"
AI,DR2Y8p9giTt,8,😍😍😍Excellent🔥🔥🔥,praise_admiration,high,Multiple enthusiastic emojis
AI,DMV_EO1N3qS,8,✨👋,emoji_only,high,no letters or digits
AI,DQGSvs-DDyl,8,Amazing work 😍Can.u #share it on #👉@the_art._ocean,praise_admiration,high,admires work with emoji
AI,DSlL18bDEhJ,8,🔥🔥🔥,emoji_only,high,no letters or digits
AI,C-44eycs1H5,9,"This looks so calm and peaceful, but let's be real—if I sat by a pond like this, mosquitoes would ruin the vibe in two seconds flat.",praise_admiration,high,admires the work
AI,DVMb9kqElDz,9,Gorgeous! What’s Niji?👏👏👏💟💫,praise_admiration,high,"admires work, uses enthusiastic language"
AI,DNSWhv1uGjZ,9,☺️🩷,emoji_only,high,no letters or digits
AI,DMyBan2tx-f,9,Your work is incrdible 😍😍,praise_admiration,high,admires work with emojis
AI,DHOa6Ajt1dq,9,This is great 🙌❤️🙏🏼,praise_admiration,high,admires the work
AI,C0sQkLEPkyC,9,These are incredible,praise_admiration,high,admires the work
AI,DQcyILfj1Nx,9,Looove this 🔥🔥🔥,praise_admiration,high,admires work with emojis
AI,DQhcx5VDMHT,9,🔥🔥,emoji_only,high,no letters or digits
AI,DT5TuKfjWvD,9,Send me this post 💝✨,emoji_only,high,No words or letters
AI,DPZX0snCLqL,9,So stunning ❤️❤️❤️,praise_admiration,high,admires work with words
AI,DVD1_XvCDTi,9,❤️,emoji_only,high,no letters or digits
AI,DLGLX5bIe9Q,9,🩷🩷🩷,emoji_only,high,no letters or digits
AI,DU2oB0uCOGt,9,😍😍beautiful,praise_admiration,high,admires work with emojis
AI,DKYASe8Ivyo,9,❤️❤️beautiful,praise_admiration,high,admires work with emojis
AI,DRPrkoRDOoZ,9,Awsomee dudee🔥🔥,praise_admiration,high,admires with exclamations
AI,DScKTvjDD6e,9,Lindo🙌🙌🙌,praise_admiration,high,admires work with emojis
AI,DSlL18bDEhJ,9,💯❤️,emoji_only,high,no letters or digits
AI,DRhZaJnASMQ,9,🔥❤️🔥,emoji_only,high,no letters or digits
AI,DLSxcoJNlxg,9,"Самое большое удручающее обстоятельство в жизни, что эволюция не дала возможности людям летать.",non_english,high,clearly written in another language
AI,DEglt6Xy4zZ,9,❤️,emoji_only,high,no letters or digits
AI,CikP68Ej7du,9,"Great job artist, I want to be as good some day",praise_admiration,high,expresses admiration and positivity
AI,C3oeAHmu5gB,9,Amazing ❤️ Wonderful,praise_admiration,high,admires work with words
AI,DOtnkYcCt1X,9,🤍🕊️🕊️😍,emoji_only,high,no letters or digits
AI,DRSGIcZEQRC,9,🔥🔥🔥🔥🔥😍😮 bravo!!!,praise_admiration,high,admires work with exclamations
AI,CqW9uyIsXFJ,9,😮😮😮,emoji_only,high,no letters or digits
AI,DTCBCWEEWGC,9,❤️😍,emoji_only,high,no letters or digits
AI,DT2lgb4k5Qe,9,🖤🌹🤗🌹🖤,emoji_only,high,no letters or digits
AI,DUlMAD2lRix,9,😍,emoji_only,high,no letters or digits
AI,DTv9sJGjD7-,9,Fantastic work so beautiful 😍😍😍😍😍👏👏👏🔥🔥🔥🙌❤️❤️❤️❤️,praise_admiration,high,excited language and multiple heart emojis
AI,DR2OG7qEjMb,9,ثور 💀,non_english,high,Arabic language
AI,DSLEWPjkgrL,9,#skill,emoji_only,high,No letters/words
AI,DR2Y8p9giTt,9,That’s truly amazing 😍,praise_admiration,high,expresses genuine admiration
AI,DMV_EO1N3qS,9,❤️,emoji_only,high,no letters or digits
AI,DSad9F2jfva,9,😳,emoji_only,high,no letters or digits
AI,DSlL18bDEhJ,9,So so beautiful 😍😍❤️❤️,praise_admiration,high,admires work with exclamations
AI,C-44eycs1H5,10,Beautiful artwork 😍,praise_admiration,high,admires the artwork
AI,DVMb9kqElDz,10,Incredible 😮😍🔥,praise_admiration,high,admires the work
AI,DNSWhv1uGjZ,10,It’s nice to see real talk 💖 and well said ❤️‍🔥✨,praise_admiration,high,admires and praises
AI,DMyBan2tx-f,10,❤️🔥❤️,emoji_only,high,no letters or digits
AI,DHOa6Ajt1dq,10,😍😍😍🔥🔥🔥🔥🔥🔥🔥🔥🔥😮,emoji_only,high,no letters or digits
AI,C0sQkLEPkyC,10,Is this what santa rides when he's delivering coal to satan in hell?,humor_meme,high,clear joke reference
AI,DQcyILfj1Nx,10,🙌👏👏👏👏👏👏👏👏,emoji_only,high,no letters or digits
AI,DQhcx5VDMHT,10,The smile is soo contagious !!!❤️❤️❤️,praise_admiration,high,admires work with exclamations
AI,DS46sWajEKe,10,😮 yes men,humor_meme,high,clear joke reference
AI,DT5TuKfjWvD,10,#spchowdhuryphotography #anatarctica #penguinz0 #depressed #pingu #anarcticadventure #kolkata_lanes #kolkataphotography #cinematicphotography #cinematiclook #cinelook #200mm #16mm #16mmfilm #wildlifephotography #wildlifeplanet #aiartwork #aiartcomm #aiphotographer #aiphotoedit #aiphotoediting #aiartistcommunity,other,high,contains hashtags and tags
AI,DPZX0snCLqL,10,so gorgeous ❤️👏,praise_admiration,high,admires work with words
AI,DVD1_XvCDTi,10,😍😍😍😍,emoji_only,high,no letters or digits
AI,DLGLX5bIe9Q,10,Mood: locked in. Eyes: definitely still here 👀,praise_admiration,high,"locked in, eyes still here"
AI,DU2oB0uCOGt,10,Wonderful 🔥,praise_admiration,high,admires the work
AI,DKYASe8Ivyo,10,😍😍😍😍🩷🩷🩷🩵🩵🩵,emoji_only,high,no letters or digits
AI,DRPrkoRDOoZ,10,😍😍,emoji_only,high,no letters or digits
AI,DScKTvjDD6e,10,Cuties 😍❤️😍❤️,praise_admiration,high,admires work with emojis
AI,DSlL18bDEhJ,10,❤️🔥,emoji_only,high,no letters or digits
AI,DRhZaJnASMQ,10,🔥,emoji_only,high,no letters or digits
AI,DLSxcoJNlxg,10,Man Tushimda Xuddi shunaqa uchaman😍😂,non_english,high,clearly written in another language
AI,DEglt6Xy4zZ,10,😮😮😮🔥,emoji_only,high,no letters or digits
AI,CikP68Ej7du,10,Wow😮😍,praise_admiration,high,admires the work
AI,C3oeAHmu5gB,10,Imagine just sitting here and sipping a glass of wine and unwinding the life❤️🔥,praise_admiration,high,admires the scene
AI,DOtnkYcCt1X,10,ایران🇮🇷🇮🇷🇮🇷🇮🇷🇮🇷🇮🇷,non_english,high,multiple country flags
AI,DRSGIcZEQRC,10,Beautiful work 👏👏👏,praise_admiration,high,admires work with emojis
AI,CqW9uyIsXFJ,10,Awww😍😍😍,praise_admiration,high,Emotional language and multiple heart eyes
AI,DTCBCWEEWGC,10,🙌💛✨️💝💛💝✨️💛🙌,emoji_only,high,no letters or digits
AI,DT2lgb4k5Qe,10,❤️❤️,emoji_only,high,no letters or digits
AI,DUlMAD2lRix,10,So cool. Loving it. 😍😍😍😍🔥🔥🔥🔥,praise_admiration,high,excited language and multiple emoji
AI,DTv9sJGjD7-,10,"Incredible creation, I really like it ✨🤩😎",praise_admiration,high,admires work with words and emojis
AI,DR2OG7qEjMb,10,👏👏👏👏👏,emoji_only,high,no letters or digits
AI,DSLEWPjkgrL,10,"Loki being Snape and Thor being Draco Malfoy is actually hilarious, now I wonder who's in control of one another now 😂",humor_meme,high,clear joke reference
AI,DR2Y8p9giTt,10,❤️‍🔥❤️‍🔥❤️‍🔥💘,emoji_only,high,no letters or digits
AI,DMV_EO1N3qS,10,👏👏😍,emoji_only,high,no letters or digits
AI,DSad9F2jfva,10,🔥🔥,emoji_only,high,no letters or digits
AI,DSlL18bDEhJ,10,🔥🔥🔥🔥🔥🔥🔥🔥👏🔥🔥❤️,emoji_only,high,no letters or digits
AI,C-44eycs1H5,11,Love it 🤩,praise_admiration,high,expresses admiration with emoji
AI,DVMb9kqElDz,11,❤️🌹❤️,emoji_only,high,no letters or digits
AI,DNSWhv1uGjZ,11,Looking at beautiful pictures lifts my spirits 😆❤️❤️❤️,praise_admiration,high,admires work with words and emojis
AI,DMyBan2tx-f,11,💖💖💖,emoji_only,high,no letters or digits
AI,DHOa6Ajt1dq,11,I want that,praise_admiration,high,expresses desire for the artwork
AI,C0sQkLEPkyC,11,🔥,emoji_only,high,no letters or digits
AI,DQcyILfj1Nx,11,Love this! The light spots in pic 2 add such a warm glow 😍,praise_admiration,high,admires the artwork
AI,DQhcx5VDMHT,11,So uplifting 😍😍😍,praise_admiration,high,expresses genuine admiration
AI,DS46sWajEKe,11,🥹🫠😻,emoji_only,high,no letters or digits
AI,DT5TuKfjWvD,11,"The Japanese macaque meme taught me this penguin's story, and it made me very sad and helpless, just like global warming is unstoppable. I couldn't imagine how I could have helped it if I had wanted to. It also reminded me of many BBC documentaries where multiple photographers, watching groups of penguins, wept, thinking about how their species would disappear in a few decades. I wanted to accompany that penguin, to walk with it into the Antarctic interior, to see what it was searching for. I was heartbroken, but there was nothing I could do.",praise_admiration,high,expresses genuine admiration and positivity
AI,DPZX0snCLqL,11,So beautiful 🤎❤️🧡💛,praise_admiration,high,admires the artwork
AI,DVD1_XvCDTi,11,😍😍,emoji_only,high,no letters or digits
AI,DU2oB0uCOGt,11,So beautiful 💙💙✨️,praise_admiration,high,admires work with words
AI,DKYASe8Ivyo,11,😍Amazing ❤️❤️👏👏👏,praise_admiration,high,admires work with emojis
AI,DRPrkoRDOoZ,11,Wowww stunning!!!😍😍😍👏👏👏,praise_admiration,high,admires work with exclamations
AI,DScKTvjDD6e,11,Guten Morgen wünsche einen schönen Mittwoch ❤️❤️😆👏♥️🫂🫂🫂🫂🫂🫂🫂🫂🫂🫂🫂,praise_admiration,high,"Guten Morgen, beautiful wishes"
AI,DSlL18bDEhJ,11,❤️❤️❤️🔥🔥 Beautiful 👏👏👏✨️😍✨️🤗,praise_admiration,high,admires work with emojis
AI,DRhZaJnASMQ,11,😍😍😍,emoji_only,high,no letters or digits
AI,DLSxcoJNlxg,11,Finally good IA videos,support_defense,medium,defends AI art
AI,DEglt6Xy4zZ,11,Wow lily ❤️,praise_admiration,high,admires work with words and emoji
AI,CikP68Ej7du,11,😍 dramatic,praise_admiration,high,emotional response to art
AI,C3oeAHmu5gB,11,❤️👏,emoji_only,high,no letters or digits
AI,DOtnkYcCt1X,11,☀️🕊️✨🤍🙏🏼🤍✨🦅💫,emoji_only,high,no letters or digits
AI,DRSGIcZEQRC,11,"Pure magic, Viktoria! Your talent is incredible! Bravo 👏👏👏❤️❤️❤️🔥🔥🔥💙💙💙",praise_admiration,high,"admires work, uses exclamations"
AI,CqW9uyIsXFJ,11,Chota bheem ek episode hai usma bhe asa he billa hai,non_english,high,clearly written in another language
AI,DTCBCWEEWGC,11,😍😍😍😍,emoji_only,high,no letters or digits
AI,DT2lgb4k5Qe,11,😍😍😍😍👏👏👏🔥🔥🔥❤️❤️❤️❤️❤️,emoji_only,high,no letters or digits
AI,DUlMAD2lRix,11,Great!!😍👏👏👏👏,praise_admiration,high,admires work with emojis
AI,DTv9sJGjD7-,11,Amazing work my friend ❤️❤️❤️✨,praise_admiration,high,admires work with emojis
AI,DR2OG7qEjMb,11,Gold,praise_admiration,high,Simple adjective for gold
AI,DSLEWPjkgrL,11,Snap and Loki one was the top,praise_admiration,high,top ranking
AI,DR2Y8p9giTt,11,👏👏👏👏👏👏👏😍,emoji_only,high,no letters or digits
AI,DMV_EO1N3qS,11,🔥👏,emoji_only,high,no letters or digits
AI,DSad9F2jfva,11,Wow starkes Auto,praise_admiration,high,admires work with exclamation
AI,DSlL18bDEhJ,11,Amazing ❤️❤️❤️,praise_admiration,high,admires work with emojis
AI,C-44eycs1H5,12,❤️💕🤍💚💗,emoji_only,high,no letters or digits
AI,DVMb9kqElDz,12,🔥😍😍😍,emoji_only,high,no letters or digits
AI,DNSWhv1uGjZ,12,My lord. This is stunning 💖💖💖,praise_admiration,high,admires work with emojis
AI,DMyBan2tx-f,12,👏👏👏👏,emoji_only,high,no letters or digits
AI,DHOa6Ajt1dq,12,😍😮😮😮😮😮😍😍😍😍😍😍,emoji_only,high,no letters or digits
AI,C0sQkLEPkyC,12,Love it 🔥🔥,praise_admiration,high,admires the work
AI,DQcyILfj1Nx,12,🤍🤍💥,emoji_only,high,no letters or digits
AI,DQhcx5VDMHT,12,Oh she's lovely,praise_admiration,high,expresses admiration in words
AI,DS46sWajEKe,12,😍,emoji_only,high,no letters or digits
AI,DT5TuKfjWvD,12,Send me this post ✨💖,humor_meme,high,clear joke reference
AI,DPZX0snCLqL,12,😮😍😮😍👏😍👏😍❤️😍❤️😍,emoji_only,high,no letters or digits
AI,DVD1_XvCDTi,12,❤️,emoji_only,high,no letters or digits
AI,DU2oB0uCOGt,12,Absolutely stunning my friend ❤️❤️🔥❤️❤️👏,praise_admiration,high,admires the work
AI,DKYASe8Ivyo,12,Beautiful 💙💜🩷,praise_admiration,high,admires work with emojis
AI,DRPrkoRDOoZ,12,"Nice job, beautiful lighting ❤️",praise_admiration,high,"admires work, uses compliment"
AI,DScKTvjDD6e,12,"Wow, so sweet 🎄🐈🎄🐈🎄",praise_admiration,high,admires the artwork
AI,DSlL18bDEhJ,12,😍😍😍😍,emoji_only,high,no letters or digits
AI,DRhZaJnASMQ,12,Wow😍,praise_admiration,high,expresses genuine admiration
AI,DLSxcoJNlxg,12,That 3 am dreams be like🌝,humor_meme,high,joke about dreams
AI,DEglt6Xy4zZ,12,😍❤️,emoji_only,high,no letters or digits
AI,C3oeAHmu5gB,12,Me encanta ❤️,praise_admiration,high,admires the artwork
AI,DOtnkYcCt1X,12,🧚🏻‍♀️,emoji_only,high,no letters or digits
AI,DRSGIcZEQRC,12,Beautiful 😍,praise_admiration,high,expresses admiration in words
AI,CqW9uyIsXFJ,12,😍10,praise_admiration,high,admires work with emoji
AI,DTCBCWEEWGC,12,❤️❤️😍😍,emoji_only,high,no letters or digits
AI,DT2lgb4k5Qe,12,Beautiful ❤️❤️❤️❤️❤️❤️,praise_admiration,high,admires work with emojis
AI,DUlMAD2lRix,12,Cute 🥰 Love seeing Wednesday in your style 🖤,praise_admiration,high,admires the artwork
AI,DTv9sJGjD7-,12,Amazing beauty❤️❤️❤️❤️,praise_admiration,high,admires beauty
AI,DR2OG7qEjMb,12,❤️,emoji_only,high,no letters or digits
AI,DSLEWPjkgrL,12,Tom Hiddleston standalone Snape series,humor_meme,high,named meme reference
AI,DR2Y8p9giTt,12,🔥🙌🔥,emoji_only,high,no letters or digits
AI,DMV_EO1N3qS,12,Adına Nazar diyelim bence güzel bir anlatım,praise_admiration,high,genuine admiration
AI,DSad9F2jfva,12,wow,praise_admiration,high,expresses strong positive emotion
AI,DSlL18bDEhJ,12,Beautiful work 💫🌸💫🌸💫,praise_admiration,high,admires the work
AI,C-44eycs1H5,13,❤️❤️,emoji_only,high,no letters or digits
AI,DVMb9kqElDz,13,❤️❤️❤️,emoji_only,high,no letters or digits
AI,DNSWhv1uGjZ,13,👏🏾👏🏾👏🏾,emoji_only,high,no letters or digits
AI,DMyBan2tx-f,13,"You have lovely, wonderful and eye-capturing creations.",praise_admiration,high,admires the work
AI,DHOa6Ajt1dq,13,Que hermoso ❤️❤️❤️❤️,praise_admiration,high,admires work with emojis
